Chrom	Scaffold	Pos	Male_cM	Female_cM	cM
LG_3	Super-Scaffold_100021	1713639	226.102	176.184	201.143
LG_3	Super-Scaffold_100021	1713637	226.102	176.184	201.143
LG_3	Super-Scaffold_100021	1646298	227.585	177.333	202.459
LG_3	Super-Scaffold_100021	1597662	228.239	177.987	203.113
LG_3	Super-Scaffold_100021	1578037	228.239	177.987	203.113
LG_3	Super-Scaffold_100021	1408115	229.721	178.97	204.3455
LG_3	Super-Scaffold_100021	1333966	230.211	178.97	204.5905
LG_3	Super-Scaffold_100021	1333951	230.211	178.97	204.5905
LG_3	Super-Scaffold_100021	1333935	230.211	178.97	204.5905
LG_3	Super-Scaffold_100021	1333889	230.211	178.97	204.5905
LG_3	Super-Scaffold_100021	1333874	230.211	178.97	204.5905
LG_3	Super-Scaffold_100021	1329718	230.537	178.97	204.7535
LG_3	Super-Scaffold_100021	1015007	234.067	183.027	208.547
LG_3	Super-Scaffold_100021	832029	236.054	184.176	210.115
LG_3	Super-Scaffold_100021	725711	237.204	185.16	211.182
LG_3	Super-Scaffold_100021	661189	237.693	185.486	211.5895
LG_3	Super-Scaffold_100021	561615	238.677	186.139	212.408
LG_3	Super-Scaffold_100021	169205	238.84	186.139	212.4895
LG_3	Super-Scaffold_100021	169174	238.84	186.139	212.4895
LG_3	Super-Scaffold_100021	132244	238.84	186.139	212.4895
LG_4	Super-Scaffold_100034	4137748	0	0	0
LG_4	Super-Scaffold_100034	4087367	0	0	0
LG_4	Super-Scaffold_100034	3996198	0	0	0
LG_4	Super-Scaffold_100034	3890118	0.163	0.326	0.2445
LG_4	Super-Scaffold_100034	3879155	0.163	0.326	0.2445
LG_4	Super-Scaffold_100034	3879119	0.163	0.326	0.2445
LG_4	Super-Scaffold_100034	3838510	0.488	0.651	0.5695
LG_4	Super-Scaffold_100034	3833375	0.488	0.651	0.5695
LG_4	Super-Scaffold_100034	3833361	0.488	0.651	0.5695
LG_4	Super-Scaffold_100034	3833191	0.488	0.651	0.5695
LG_4	Super-Scaffold_100034	3827724	0.488	0.651	0.5695
LG_4	Super-Scaffold_100034	3763163	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3755229	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3750125	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3750081	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3749972	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3738447	0.488	0.814	0.651
LG_4	Super-Scaffold_100034	3608490	1.971	1.632	1.8015
LG_4	Super-Scaffold_100034	3608458	1.971	1.632	1.8015
LG_4	Super-Scaffold_100034	3572981	1.971	1.632	1.8015
LG_4	Super-Scaffold_100034	3552543	1.971	1.795	1.883
LG_4	Super-Scaffold_100034	3551496	1.971	1.795	1.883
LG_4	Super-Scaffold_100034	3551481	1.971	1.795	1.883
LG_4	Super-Scaffold_100034	3423721	3.79	3.111	3.4505
LG_4	Super-Scaffold_100034	3377337	5.105	4.594	4.8495
LG_4	Super-Scaffold_100034	3377308	5.105	4.594	4.8495
LG_4	Super-Scaffold_100034	3295660	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3295655	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3294881	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3294875	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3294865	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3294859	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3275350	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3207491	5.595	5.083	5.339
LG_4	Super-Scaffold_100034	3141593	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3141584	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3141571	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3141498	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3141492	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3141343	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3137449	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3130699	7.078	6.566	6.822
LG_4	Super-Scaffold_100034	3123599	7.403	6.892	7.1475
LG_4	Super-Scaffold_100034	3123592	7.403	6.892	7.1475
LG_4	Super-Scaffold_100034	3123548	7.403	6.892	7.1475
LG_4	Super-Scaffold_100034	3123544	7.403	6.892	7.1475
LG_4	Super-Scaffold_100034	3011770	8.222	7.71	7.966
LG_4	Super-Scaffold_100034	2961781	8.384	7.71	8.047
LG_4	Super-Scaffold_100034	2937629	8.71	8.036	8.373
LG_4	Super-Scaffold_100034	2937324	8.71	8.036	8.373
LG_4	Super-Scaffold_100034	2923613	9.199	8.689	8.944
LG_4	Super-Scaffold_100034	2868158	10.515	9.508	10.0115
LG_4	Super-Scaffold_100034	2868015	10.515	9.508	10.0115
LG_4	Super-Scaffold_100034	2868006	10.515	9.508	10.0115
LG_4	Super-Scaffold_100034	2857491	10.515	9.508	10.0115
LG_4	Super-Scaffold_100034	2857392	10.515	9.508	10.0115
LG_4	Super-Scaffold_100034	2817599	10.841	9.997	10.419
LG_4	Super-Scaffold_100034	2669121	12.997	12.153	12.575
LG_4	Super-Scaffold_100034	2657738	12.997	12.316	12.6565
LG_4	Super-Scaffold_100034	2578034	13.651	12.805	13.228
LG_4	Super-Scaffold_100034	2294632	18.595	17.571	18.083
LG_4	Super-Scaffold_100034	2294621	18.758	17.571	18.1645
LG_4	Super-Scaffold_100034	2294608	18.758	17.571	18.1645
LG_4	Super-Scaffold_100034	2294370	18.758	17.571	18.1645
LG_4	Super-Scaffold_100034	2294363	18.758	17.571	18.1645
LG_4	Super-Scaffold_100034	2289057	19.084	17.733	18.4085
LG_4	Super-Scaffold_100034	2125664	20.067	18.717	19.392
LG_4	Super-Scaffold_100034	2036572	20.393	19.043	19.718
LG_4	Super-Scaffold_100034	2036546	20.393	19.043	19.718
LG_4	Super-Scaffold_100034	2036434	20.719	19.205	19.962
LG_4	Super-Scaffold_100034	2036428	20.719	19.205	19.962
LG_4	Super-Scaffold_100034	2036409	20.719	19.205	19.962
LG_4	Super-Scaffold_100034	2036395	20.719	19.205	19.962
LG_4	Super-Scaffold_100034	1966554	21.372	19.695	20.5335
LG_4	Super-Scaffold_100034	1937815	21.698	19.857	20.7775
LG_4	Super-Scaffold_100034	1808696	24.537	22.868	23.7025
LG_4	Super-Scaffold_100034	1808663	24.537	22.868	23.7025
LG_4	Super-Scaffold_100034	1808562	24.537	22.868	23.7025
LG_4	Super-Scaffold_100034	1808547	24.537	22.868	23.7025
LG_4	Super-Scaffold_100034	1808522	24.699	22.868	23.7835
LG_4	Super-Scaffold_100034	1808435	24.862	22.868	23.865
LG_4	Super-Scaffold_100034	1808217	24.862	22.868	23.865
LG_4	Super-Scaffold_100034	1783675	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783667	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783659	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783640	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783636	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783632	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783602	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783601	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783592	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783586	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1783570	25.188	22.868	24.028
LG_4	Super-Scaffold_100034	1771673	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771652	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771636	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771635	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771630	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771610	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1771482	25.677	22.868	24.2725
LG_4	Super-Scaffold_100034	1770742	25.84	23.031	24.4355
LG_4	Super-Scaffold_100034	1770727	25.84	23.031	24.4355
LG_4	Super-Scaffold_100034	1770656	25.84	23.031	24.4355
LG_4	Super-Scaffold_100034	1687991	26.166	23.685	24.9255
LG_4	Super-Scaffold_100034	1655612	27.481	24.338	25.9095
LG_4	Super-Scaffold_100034	1512538	30.492	25.988	28.24
LG_4	Super-Scaffold_100034	1434832	32.649	27.807	30.228
LG_4	Super-Scaffold_100034	1434695	32.649	27.807	30.228
LG_4	Super-Scaffold_100034	1407856	32.649	27.807	30.228
LG_4	Super-Scaffold_100034	1364930	32.649	27.807	30.228
LG_4	Super-Scaffold_100034	1364878	32.811	27.807	30.309
LG_4	Super-Scaffold_100034	1364706	32.811	27.807	30.309
LG_4	Super-Scaffold_100034	1254062	34.63	28.956	31.793
LG_4	Super-Scaffold_100034	1252009	34.63	29.446	32.038
LG_4	Super-Scaffold_100034	1209972	35.613	30.099	32.856
LG_4	Super-Scaffold_100034	1168969	35.613	30.099	32.856
LG_4	Super-Scaffold_100034	995957	36.103	30.753	33.428
LG_4	Super-Scaffold_100034	995927	36.103	30.753	33.428
LG_4	Super-Scaffold_100034	829543	38.599	33.249	35.924
LG_4	Super-Scaffold_100034	829526	38.599	33.249	35.924
LG_4	Super-Scaffold_100034	772194	39.253	34.399	36.826
LG_4	Super-Scaffold_100034	207778	48.304	41.917	45.1105
LG_4	Super-Scaffold_100034	199904	48.466	42.08	45.273
LG_4	Super-Scaffold_100034	199724	48.466	42.08	45.273
LG_4	Super-Scaffold_100034	41245	49.616	42.569	46.0925
LG_4	Super-Scaffold_100015	11515724	52.112	44.556	48.334
LG_4	Super-Scaffold_100015	11515713	52.112	44.556	48.334
LG_4	Super-Scaffold_100015	11515604	52.602	44.719	48.6605
LG_4	Super-Scaffold_100015	11515555	52.602	44.719	48.6605
LG_4	Super-Scaffold_100015	11515527	52.602	44.719	48.6605
LG_4	Super-Scaffold_100015	11447475	53.917	45.537	49.727
LG_4	Super-Scaffold_100015	11270567	55.736	47.02	51.378
LG_4	Super-Scaffold_100015	11270449	55.898	47.02	51.459
LG_4	Super-Scaffold_100015	10739545	59.604	50.204	54.904
LG_4	Super-Scaffold_100015	10739319	59.604	50.204	54.904
LG_4	Super-Scaffold_100015	10580821	60.587	51.022	55.8045
LG_4	Super-Scaffold_100015	10547784	61.406	52.338	56.872
LG_4	Super-Scaffold_100015	10538635	61.406	52.501	56.9535
LG_4	Super-Scaffold_100015	10411833	62.389	53.154	57.7715
LG_4	Super-Scaffold_100015	10343655	63.043	53.808	58.4255
LG_4	Super-Scaffold_100015	10288711	63.369	54.133	58.751
LG_4	Super-Scaffold_100015	10244272	63.695	54.296	58.9955
LG_4	Super-Scaffold_100015	10244193	63.695	54.296	58.9955
LG_4	Super-Scaffold_100015	10156968	64.02	54.459	59.2395
LG_4	Super-Scaffold_100015	10067439	64.839	55.442	60.1405
LG_4	Super-Scaffold_100015	10067431	64.839	55.442	60.1405
LG_4	Super-Scaffold_100015	10067378	65.164	55.442	60.303
LG_4	Super-Scaffold_100015	10067168	65.164	55.442	60.303
LG_4	Super-Scaffold_100015	10067152	65.164	55.442	60.303
LG_4	Super-Scaffold_100015	9914595	66.983	57.768	62.3755
LG_4	Super-Scaffold_100015	9880874	67.472	57.931	62.7015
LG_4	Super-Scaffold_100015	9880664	67.472	57.931	62.7015
LG_4	Super-Scaffold_100015	9627997	67.962	58.257	63.1095
LG_4	Super-Scaffold_100015	9543408	69.111	59.572	64.3415
LG_4	Super-Scaffold_100015	9005908	74.96	63.805	69.3825
LG_4	Super-Scaffold_100015	9005887	74.96	63.805	69.3825
LG_4	Super-Scaffold_100015	9005794	74.96	63.805	69.3825
LG_4	Super-Scaffold_100015	9005698	75.122	63.805	69.4635
LG_4	Super-Scaffold_100015	9005604	75.122	63.805	69.4635
LG_4	Super-Scaffold_100015	9005597	75.122	63.805	69.4635
LG_4	Super-Scaffold_100015	8923823	75.612	64.459	70.0355
LG_4	Super-Scaffold_100015	8828725	75.937	64.459	70.198
LG_4	Super-Scaffold_100015	8688969	77.924	66.615	72.2695
LG_4	Super-Scaffold_100015	8688909	77.924	66.615	72.2695
LG_4	Super-Scaffold_100015	8610942	78.908	67.931	73.4195
LG_4	Super-Scaffold_100015	8547872	79.071	67.931	73.501
LG_4	Super-Scaffold_100015	8026091	84.194	74.33	79.262
LG_4	Super-Scaffold_100015	7783123	86.351	76.148	81.2495
LG_4	Super-Scaffold_100015	7782869	86.351	76.148	81.2495
LG_4	Super-Scaffold_100015	7158215	91.655	81.093	86.374
LG_4	Super-Scaffold_100015	6917495	96.242	84.624	90.433
LG_4	Super-Scaffold_100015	6897957	96.568	85.113	90.8405
LG_4	Super-Scaffold_100015	6897911	96.568	85.113	90.8405
LG_4	Super-Scaffold_100015	6897835	96.568	85.113	90.8405
LG_4	Super-Scaffold_100015	6897810	96.568	85.113	90.8405
LG_4	Super-Scaffold_100015	6868144	97.221	85.276	91.2485
LG_4	Super-Scaffold_100015	6868033	97.221	85.276	91.2485
LG_4	Super-Scaffold_100015	6867719	97.221	85.276	91.2485
LG_4	Super-Scaffold_100015	6867375	97.221	85.276	91.2485
LG_4	Super-Scaffold_100015	6863025	97.221	85.276	91.2485
LG_4	Super-Scaffold_100015	6841030	97.221	85.438	91.3295
LG_4	Super-Scaffold_100015	6839464	97.221	85.438	91.3295
LG_4	Super-Scaffold_100015	6741815	97.711	85.928	91.8195
LG_4	Super-Scaffold_100015	6603352	97.711	85.928	91.8195
LG_4	Super-Scaffold_100015	6477933	99.361	87.243	93.302
LG_4	Super-Scaffold_100015	6425215	99.687	88.062	93.8745
LG_4	Super-Scaffold_100015	6425212	99.849	88.551	94.2
LG_4	Super-Scaffold_100015	6270249	100.999	88.877	94.938
LG_4	Super-Scaffold_100015	6205121	102.148	90.026	96.087
LG_4	Super-Scaffold_100015	5915558	104.816	92.352	98.584
LG_4	Super-Scaffold_100015	5915488	104.816	92.352	98.584
LG_4	Super-Scaffold_100015	5865331	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5865198	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5865196	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5865194	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5865187	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5865179	105.634	92.678	99.156
LG_4	Super-Scaffold_100015	5864815	105.96	93.004	99.482
LG_4	Super-Scaffold_100015	5864762	105.96	93.004	99.482
LG_4	Super-Scaffold_100015	5864694	105.96	93.004	99.482
LG_4	Super-Scaffold_100015	5864670	105.96	93.004	99.482
LG_4	Super-Scaffold_100015	5863916	105.96	93.166	99.563
LG_4	Super-Scaffold_100015	5843511	105.96	93.166	99.563
LG_4	Super-Scaffold_100015	5842390	105.96	93.166	99.563
LG_4	Super-Scaffold_100015	5789663	106.286	93.82	100.053
LG_4	Super-Scaffold_100015	5783016	106.286	93.983	100.1345
LG_4	Super-Scaffold_100015	5782952	106.286	93.983	100.1345
LG_4	Super-Scaffold_100015	5782926	106.286	93.983	100.1345
LG_4	Super-Scaffold_100015	5782871	106.286	93.983	100.1345
LG_4	Super-Scaffold_100015	5641716	107.269	94.636	100.9525
LG_4	Super-Scaffold_100015	5499492	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5499413	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5499408	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5499263	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5499216	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5499186	108.919	95.786	102.3525
LG_4	Super-Scaffold_100015	5492828	109.082	95.786	102.434
LG_4	Super-Scaffold_100015	5492763	109.082	95.786	102.434
LG_4	Super-Scaffold_100015	5492525	109.082	95.786	102.434
LG_4	Super-Scaffold_100015	5454319	109.245	95.948	102.5965
LG_4	Super-Scaffold_100015	5454098	109.245	95.948	102.5965
LG_4	Super-Scaffold_100015	5380736	110.063	96.602	103.3325
LG_4	Super-Scaffold_100015	5306968	110.226	96.765	103.4955
LG_4	Super-Scaffold_100015	5306950	110.226	96.765	103.4955
LG_4	Super-Scaffold_100015	5294976	110.551	97.583	104.067
LG_4	Super-Scaffold_100015	5294912	110.551	97.583	104.067
LG_4	Super-Scaffold_100015	5236910	111.205	98.236	104.7205
LG_4	Super-Scaffold_100015	5222989	111.531	98.236	104.8835
LG_4	Super-Scaffold_100015	5222936	111.531	98.236	104.8835
LG_4	Super-Scaffold_100015	5222909	111.531	98.399	104.965
LG_4	Super-Scaffold_100015	4928244	112.184	99.217	105.7005
LG_4	Super-Scaffold_100015	4905900	112.838	99.543	106.1905
LG_4	Super-Scaffold_100015	4892072	113.492	100.362	106.927
LG_4	Super-Scaffold_100015	4866413	113.817	100.687	107.252
LG_4	Super-Scaffold_100015	4866364	113.817	100.687	107.252
LG_4	Super-Scaffold_100015	4866304	113.817	100.687	107.252
LG_4	Super-Scaffold_100015	4866297	113.817	100.687	107.252
LG_4	Super-Scaffold_100015	4738490	113.98	100.687	107.3335
LG_4	Super-Scaffold_100015	4595795	113.98	100.85	107.415
LG_4	Super-Scaffold_100015	4595716	114.142	101.176	107.659
LG_4	Super-Scaffold_100015	4466961	116.468	102.826	109.647
LG_4	Super-Scaffold_100015	4466945	116.468	102.826	109.647
LG_4	Super-Scaffold_100015	4432591	116.794	102.826	109.81
LG_4	Super-Scaffold_100015	4246085	116.794	103.152	109.973
LG_4	Super-Scaffold_100015	4178790	117.284	103.641	110.4625
LG_4	Super-Scaffold_100015	4171760	117.937	103.967	110.952
LG_4	Super-Scaffold_100015	4015453	121.121	106.123	113.622
LG_4	Super-Scaffold_100015	4015452	121.121	106.123	113.622
LG_4	Super-Scaffold_100015	4015341	121.121	106.123	113.622
LG_4	Super-Scaffold_100015	4015285	121.121	106.123	113.622
LG_4	Super-Scaffold_100015	3980711	121.283	106.123	113.703
LG_4	Super-Scaffold_100015	3980709	121.283	106.123	113.703
LG_4	Super-Scaffold_100015	3973384	121.773	106.123	113.948
LG_4	Super-Scaffold_100015	3973273	121.773	106.123	113.948
LG_4	Super-Scaffold_100015	3841657	122.099	106.449	114.274
LG_4	Super-Scaffold_100015	3841544	122.099	106.449	114.274
LG_4	Super-Scaffold_100015	3841449	122.099	106.449	114.274
LG_4	Super-Scaffold_100015	3841351	122.099	106.449	114.274
LG_4	Super-Scaffold_100015	3837122	122.099	106.449	114.274
LG_4	Super-Scaffold_100015	3744218	122.752	107.102	114.927
LG_4	Super-Scaffold_100015	3632836	123.736	108.252	115.994
LG_4	Super-Scaffold_100015	3632825	123.736	108.252	115.994
LG_4	Super-Scaffold_100015	3454811	125.554	110.748	118.151
LG_4	Super-Scaffold_100015	3420112	125.717	111.238	118.4775
LG_4	Super-Scaffold_100015	3199390	126.37	111.727	119.0485
LG_4	Super-Scaffold_100015	3199277	126.37	111.727	119.0485
LG_4	Super-Scaffold_100015	3185210	126.696	112.053	119.3745
LG_4	Super-Scaffold_100015	3183810	127.35	112.542	119.946
LG_4	Super-Scaffold_100015	3183783	127.35	112.542	119.946
LG_4	Super-Scaffold_100015	3145419	127.35	112.542	119.946
LG_4	Super-Scaffold_100015	2662609	129.168	113.692	121.43
LG_4	Super-Scaffold_100015	2662370	129.168	114.017	121.5925
LG_4	Super-Scaffold_100015	2314900	132.352	117.898	125.125
LG_4	Super-Scaffold_100015	2141836	134.002	119.214	126.608
LG_4	Super-Scaffold_100015	1972569	134.656	120.197	127.4265
LG_4	Super-Scaffold_100015	1871946	135.309	121.347	128.328
LG_4	Super-Scaffold_100015	1871874	135.309	121.509	128.409
LG_4	Super-Scaffold_100015	1591457	136.96	121.999	129.4795
LG_4	Super-Scaffold_100015	1555362	136.96	121.999	129.4795
LG_4	Super-Scaffold_100015	1555321	136.96	121.999	129.4795
LG_4	Super-Scaffold_100015	1550488	137.122	121.999	129.5605
LG_4	Super-Scaffold_100015	1544163	137.122	121.999	129.5605
LG_4	Super-Scaffold_100015	1092700	139.109	123.986	131.5475
LG_4	Super-Scaffold_100015	1092697	139.109	123.986	131.5475
LG_4	Super-Scaffold_100015	817668	139.109	123.986	131.5475
LG_4	Super-Scaffold_100015	717133	139.272	124.475	131.8735
LG_4	Super-Scaffold_100015	717034	139.434	124.801	132.1175
LG_4	Super-Scaffold_100015	555110	139.434	124.801	132.1175
LG_4	Super-Scaffold_100015	554832	139.434	124.801	132.1175
LG_4	Super-Scaffold_100015	382040	139.924	125.29	132.607
LG_4	Super-Scaffold_100015	230604	139.924	125.616	132.77
LG_4	Super-Scaffold_100015	230494	139.924	125.616	132.77
LG_4	Super-Scaffold_100015	62106	140.086	125.616	132.851
LG_4	Super-Scaffold_100015	62008	140.086	125.616	132.851
LG_4	Super-Scaffold_100039	2284112	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2284071	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2284068	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2284048	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2284042	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2283837	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2283823	140.576	126.106	133.341
LG_4	Super-Scaffold_100039	2082875	140.738	126.431	133.5845
LG_4	Super-Scaffold_100039	2082702	140.738	126.431	133.5845
LG_4	Super-Scaffold_100039	2082692	140.738	126.431	133.5845
LG_4	Super-Scaffold_100039	1640088	141.392	127.25	134.321
LG_4	Super-Scaffold_100039	1556195	141.555	127.25	134.4025
LG_4	Super-Scaffold_100039	1556158	141.717	127.25	134.4835
LG_4	Super-Scaffold_100039	1531147	141.717	127.25	134.4835
LG_4	Super-Scaffold_100039	1531140	141.717	127.25	134.4835
LG_4	Super-Scaffold_100039	1130974	141.88	127.25	134.565
LG_4	Super-Scaffold_100039	690649	141.88	127.25	134.565
LG_4	Super-Scaffold_100039	225049	141.88	127.25	134.565
LG_4	Super-Scaffold_110	348962	142.533	127.739	135.136
LG_4	Super-Scaffold_110	414929	142.533	127.739	135.136
LG_4	Super-Scaffold_110	537821	142.533	127.739	135.136
LG_4	Super-Scaffold_110	590921	142.533	127.739	135.136
LG_4	Super-Scaffold_110	666139	142.533	127.739	135.136
LG_4	Super-Scaffold_110	783145	142.533	127.739	135.136
LG_4	Super-Scaffold_110	783528	142.533	127.739	135.136
LG_4	Super-Scaffold_110	834989	142.533	127.739	135.136
LG_4	Super-Scaffold_110	901305	142.533	127.739	135.136
LG_4	Super-Scaffold_110	915100	142.533	127.739	135.136
LG_4	Super-Scaffold_110	915167	142.533	127.739	135.136
LG_4	Super-Scaffold_110	931218	142.533	127.739	135.136
LG_4	Super-Scaffold_110	979140	142.533	127.739	135.136
LG_4	Super-Scaffold_110	979148	142.533	127.739	135.136
LG_4	Super-Scaffold_110	979152	142.533	127.739	135.136
LG_4	Super-Scaffold_110	1177429	142.533	127.739	135.136
LG_4	Super-Scaffold_110	1177443	142.533	127.739	135.136
LG_4	Super-Scaffold_110	1238023	142.533	127.902	135.2175
LG_4	Super-Scaffold_110	1241355	142.533	127.902	135.2175
LG_4	Super-Scaffold_110	1241531	142.533	127.902	135.2175
