Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height			
12/5/17	11:27:00	F5	1325	1	26.16	6.8	2.52	24.28	15.81	29.8	12.2	14.85	17.82	17.08	1.65	0.96			
11/18/17	11:14:00	F5	1326	1	23.22	7	2.42	22.67	14.57	27.37	12.05	14.12	16.53	13.64	1.59	1.06	no pollen dehisce		
12/11/17	11:41:00	F5	1326	1	25.89	8.71	2.78	24.99	14.96	30.57	11.38	14.95	18.26	16.02	1.64	0.96			
12/7/17	11:46:00	F5	1326	2	27.97	8.97	2.58	26.89	18.29	32.86	11.16	16.19	19.3	16.15	1.68	1.03			
11/16/17	10:14:00	F5	1327	1	18.68	6.99	2.32	21.54	11.95	24.49	9.77	12.05	14.86	12.88	1.5	1.09			
11/26/17	10:50:00	F5	1327	1	18.13	7.42	2.33	22.94	13.42	24.57	9.94	12.5	14.84	13.26	1.8	1.12			
12/3/17	11:54:00	F5	1327	1	20.41	7.52	2.52	22.53	14.73	26.77	10.14	14.17	16.2	13.35	1.76	1.01			
11/13/17	10:29:00	F5	1328	2	25.06	6.69	2.59	23.85	14.72	28.03	12.96	14.63	16.52	15.29	1.74	1.18			
11/26/17	10:47:00	F5	1328	1	25.24	7.94	2.72	25.65	15.57	28.98	12.87	14.4	16.81	14.08	1.54	1			
12/5/17	11:30:00	F5	1328	1	27.61	7.89	2.71	22.54	16.27	29.74	12.02	13.73	16.37	14.48	1.62	1.07			
3/15/18	9:47:00	C	1331	1	26.38	7.24	2.61	23.98	15.72	30.11	11.42	15.16	18.68	15.29	1.59	1.04		Ph	
3/21/18	10:02:00	C	1331	1	27.41	7.05	2.63	25.59	17.24	32.25	11.28	15.4	18.76	15.85	1.32	1.07		Ph	
12/9/17	10:24:00	C	1331	1	28.4	7.75	2.61	26.9	16.74	32.6	11.7	16.21	19.33	14.91	1.46	1.07			
11/24/17	9:52:00	F5	1332	1	23.8	5.98	2.45	22.83	13.98	28.03	12.43	12.45	16.6	14.39	1.64	1.02			
11/28/17	10:49:00	F5	1332	2	23.46	6.54	2.46	25.4	17.29	30.14	11.84	13.84	17.72	14.1	1.75	1.03	ss?		
12/5/17	11:33:00	F5	1332	1	26.43	6.49	2.8	24.17	15.94	31.09	13.17	13.58	16.54	14.73	1.68	0.98			
12/7/17	10:07:00	F5	1335	1	24.63	6.95	2.37	25.71	18.11	31.15	11.25	14.81	18.12	16	1.31	1.05			
3/18/18	10:58:00	F5	1335	1	26.51	7.49	2.47	26.92	18.03	32.21	11.77	14.8	17.34	14.77	1.34	1.03		pgh	
3/11/18	11:02:00	F5	1335	1	23.06	6.57	2.27	25.13	16.07	29.51	11.52	14.69	16.31	14.33	1.46	1.04		Pgh	
1/14/18	10:04:00	F5	1336	1	19.55	6.31	2.4	22.11	14.6	25.12	10.63	11.83	14.31	10.46	1.56	0.97		ph	
2/2/18	10:44:00	F5	1336	1	20.38	5.76	2.41	22.85	14.49	26.05	9.8	11.58	14.77	9.87	1.41	0.97		ph	
1/30/18	10:50:00	F5	1336	1	20.1	6.84	2.59	21.57	14.97	25.76	10.27	11.51	14.43	10.88	1.55	0.93		Ph	
11/16/17	10:19:00	F5	1337	1	22.29	6.72	2.94	26.37	15.8	28.69	12.32	14.9	17.88	16.32	1.5	0.94			
12/5/17	10:21:00	F5	1337	1	20.94	6.31	2.98	22.48	15.48	27.14	11.25	14.19	17.42	16.03	1.59	0.97			
12/1/17	11:27:00	F5	1337	2	22.84	7.94	2.86	24.7	15.3	27.91	11.63	14.78	17.53	14.64	1.9	0.89			
11/16/17	10:22:00	F5	1338	1	24.24	6.4	2.67	27.74	16.53	32.4	13.08	15.93	18.62	16.91	1.77	0.99			
12/5/17	10:41:00	F5	1338	1	24.91	6.71	2.54	28.6	18.16	32.35	11.92	15.26	17.5	17.24	1.49	0.94			
11/26/17	10:43:00	F5	1338	1	22.9	7.05	2.57	27.42	16.79	29.53	12.49	15.08	17.73	16.22	1.68	1.05			
11/24/17	9:58:00	F5	1341	1	19.27	5.74	2.4	21.13	12.91	24.07	10.61	12.34	15.26	11.33	1.82	1.05			
12/11/17	11:52:00	F5	1341	1	21.08	6.31	2.8	22.34	15.79	26.48	11.6	14.27	16.58	12.56	1.66	0.87			
12/7/17	11:53:00	F5	1341	1	21.61	6.61	2.56	22.12	15.09	26.94	11	13.57	16.09	11.68	1.41	0.93			
12/1/17	10:37:00	F5	1346	1	23.98	7.08	2.72	26.14	16.64	30.17	11.94	15.49	19.15	15.6	1.53	1.24			
12/7/17	11:56:00	F5	1346	1	21.58	6.79	2.51	23.98	16.13	27.53	11.23	14.15	17.24	14.16	1.58	1.03			
12/11/17	11:58:00	F5	1346	1	21.28	6.39	2.31	21.72	13.68	26.37	10.98	13.35	17.03	13.47	1.64	0.9			
11/22/17	11:44:00	F5	1348	1	26.07	6.91	2.86	26.9	16.89	31.22	12.35	14.12	16.86	14.7	1.72	1.1			
12/1/17	11:46:00	F5	1348	1	20.76	6.75	2.79	24.56	15.68	27.83	10.94	14.3	16.75	13.91	1.78	0.89			
11/16/17	11:47:00	F5	1348	1	24.57	6.15	2.68	24.47	15.23	29.05	12.4	14.2	16.92	14.64	1.73	0.98			
12/3/17	10:32:00	F5	1351	1	27.39	8.46	2.83	23.94	14.73	29.47	12.28	15.54	18.21	16.31	1.79	0.96			
11/30/17	10:44:00	F5	1351	1	27.56	7.05	2.49	26.55	14.88	30.46	12.52	15.59	18.99	16.03	1.6	1.1			
12/5/17	11:41:00	F5	1351	1	28.87	8.09	2.77	24.47	16.73	32.17	12.34	16	18.83	17.12	1.93	1.08			
11/30/17	10:47:00	F5	1352	1	23.65	7.26	2.86	22.84	14.37	26.85	11.85	14.34	17.6	15.31	1.58	1.07			
12/1/17	11:30:00	F5	1352	1	22.6	7.25	2.65	24.03	14.64	26.4	11.29	13.86	17.26	15.39	1.62	0.91			
12/7/17	11:59:00	F5	1352	1	21.59	6.5	2.86	20.9	14.18	25.89	11.79	14.08	17.15	16.26	1.73	1.03			
11/16/17	10:31:00	F5	1353	1	18.65	6.02	2.33	22.93	13.37	25.65	11.97	12.74	15.71	12.85	1.43	1.15			
11/26/17	10:39:00	F5	1353	2	20.43	6.89	2.52	22.81	14.78	26.94	11.19	13.15	15.54	12.98	1.77	1.03			
11/22/17	11:48:00	F5	1353	1	19.26	6.85	2.48	22.54	12.35	25.58	11.5	12.69	15.47	11.94	1.8	1.01			
3/2/18	10:32:00	F5	1354	1	23.72	6.57	2.53	23.06	16.81	28.81	11.64	14.32	16.39	14.37	1.56	0.99		pgh	
3/4/18	10:57:00	F5	1354	1	21.64	6.64	2.42	23.91	16.33	28.32	11.98	13.61	16.34	14.6	1.41	0.99		pgh	
3/1/18	11:45:00	F5	1354	1	22.87	6.42	2.82	24.88	15.75	28.94	12.25	14.86	17.4	14.62	1.62	0.97		Pgh	
11/28/17	10:53:00	F5	1359	1	23.63	6.89	2.64	23.94	14.79	27.7	12.68	13.92	16.81	15.79	1.71	1			
12/11/17	11:16:00	F5	1359	1	23.4	6.32	3.19	22.11	13.65	26.96	13.23	13.85	16.21	16.95	1.87	0.86			
11/16/17	11:51:00	F5	1359	1	23.04	6.5	2.54	25.12	14.33	27.93	12.71	14.11	16.9	16.82	1.76	0.95			
11/13/17	10:34:00	F5	1366	1	21.01	6.11	2.82	24.26	14.49	26.35	11.69	13.09	15.08	13.9	1.89	1.2			
12/1/17	11:33:00	F5	1366	1	16.91	5.63	2.29	20.96	13.44	22.73	9.68	12.51	14.17	12.16	1.36	0.93			
12/5/17	11:45:00	F5	1366	1	20.11	6.24	2.59	23.07	14.25	25.62	12.54	12.4	14.44	12.85	1.45	1.07			
11/26/17	10:35:00	F5	1367	1	22.9	7.66	2.64	22.45	14.78	28.1	11.86	13.58	15.98	15.28	1.58	1.01			
12/1/17	11:36:00	F5	1367	1	20.1	6.79	2.79	24.06	15.33	27.51	10.72	12.93	15.24	14.89	1.34	0.92			
12/5/17	11:48:00	F5	1367	1	20.25	7.34	2.65	25.06	16.87	28.54	12.38	12.84	15.86	16.08	1.5	0.93			
2/23/18	10:40:00	L	1369	1	17.07	5.99	2.3	17.98	12.6	21.16	11.27	11.22	12.98	11.16	1.43	0.98		gh	
2/21/18	10:47:00	L	1369	1	16.32	5.21	2.36	16.28	11	19.32	10.5	10.74	12.03	10.68	1.4	0.9		gh	
2/28/18	10:52:00	L	1369	1	15.64	5.24	2.39	17.01	11.29	19.15	10.26	9.76	11.83	10.16	1.61	0.87		gh	
1/14/18	10:10:00	F5	1372	1	18.08	5.47	2.46	20.12	14.14	23.08	11.12	12.21	14	11.55	1.58	0.96		wh	
12/5/17	11:51:00	F5	1372	1	21.76	6.91	2.61	24.31	15.27	27.39	10.55	14.18	16.32	13.06	1.72	1.04			
11/16/17	11:57:00	F5	1372	1	18.94	6.74	2.55	22.32	14.03	25.02	10.42	12.55	15.19	11.88	1.56	0.97	little pollen sterile		
3/7/18	10:29:00	L	1379	1	15.73	6.09	2.31	16.01	9.45	18.7	11.26	9.65	10.87	9.96	1.4	1.01		Gh	
3/3/18	11:11:00	L	1379	1	15.14	5.06	2.16	16.94	12.05	18.55	11.28	9.87	11.4	10.33	1.52	0.9		gh	
11/18/17	11:18:00	L	1379	1	15.54	5.63	2.67	17.22	8.94	18.98	12.11	10.06	12.01	10.25	1.72	0.92			
11/3/17	10:56:00	F5	1380	1	23.9	6.99	2.63	27.32	17.97	31.48	12.44	17.39	19.91	17.7	1.65	1			
11/22/17	11:56:00	F5	1380	1	23	7.63	2.7	29.28	17.74	33	12.68	16.49	19.25	17.28	1.81	0.96			
11/16/17	12:00:00	F5	1380	1	24.36	6.47	2.56	26.67	16.28	31.13	11.33	16.19	18.56	17	1.91	0.9			
11/26/17	10:24:00	F5	1381	1	22.03	6.84	2.51	23.22	15.27	28.35	10.53	14.41	16.96	14.9	1.62	0.97			
2/25/18	10:42:00	F5	1381	1	22.86	6.78	2.58	23.84	16.29	27.73	10.46	14.05	16.4	14.04	1.26	0.96		pgh	
11/30/17	11:34:00	F5	1381	1	21.17	6.82	2.65	22.38	13.99	26.35	10.35	13.93	16.56	13.58	1.39	0.99			
12/11/17	10:27:00	C	1382	1	29.33	6.91	2.71	29.22	18.15	33	11.62	16.19	20.12	16.48	1.58	1.21			
11/30/17	10:51:00	C	1382	2	29.81	7.01	2.6	26.9	17.14	33.42	12.64	17.17	19.22	17.02	1.79	1.19			
3/11/18	10:58:00	C	1382	1	27.15	7.26	2.77	26.19	18.5	31.77	11.54	16.38	19.18	16.78	1.53	1.06		Ph	
11/26/17	10:19:00	F5	1383	2	21.65	5.97	2.33	23.58	14.17	27.1	9.95	14.15	17.08	12.46	1.42	0.91			
11/18/17	11:23:00	F5	1383	1	19.53	5.72	2.42	22.01	12.22	25.18	10.33	12.46	15.7	11.79	1.64	0.96			
12/1/17	11:43:00	F5	1383	1	19.94	6.59	2.47	23.41	13.69	26.55	10.12	13.32	16.5	12.96	1.76	1.02			
12/5/17	10:17:00	F5	1385	1	27.59	7.91	2.69	25.55	18.31	32.28	12.93	15.01	18.04	16.12	1.92	1.09			
11/22/17	10:36:00	F5	1385	1	27.31	8.02	2.64	30.74	19.12	34.85	13.97	17.14	19.58	17.77	1.77	1.06			
11/30/17	11:38:00	F5	1385	1	25.95	8.28	3.07	26.82	18.43	33.07	12.86	16.69	19.29	16.8	1.67	1.11			
4/20/18	9:52:00	F5	1386	1	24.94	7.3	2.77	23.03	15.36	28.87	12.87	15.06	17.46	16.04	1.43	1.06		ph	
12/11/17	10:24:00	F5	1386	1	23.42	6.88	2.68	20.88	13.68	25.07	11.36	14.52	17.7	16.41	1.95	1.08			
12/9/17	10:33:00	F5	1386	1	22.78	6.7	2.66	24.75	15.38	27.5	11.21	14.45	16.74	14.3	1.69	1.14			
2/23/18	10:50:00	F5	1388	1	18.02	6.26	2.25	21.98	14.08	25	10.17	12.97	14.92	13.35	1.42	0.89		ph	
1/30/18	10:53:00	F5	1388	1	18.2	5.61	2.27	18.45	14.47	23.55	10.08	12.28	14.25	12.78	1.59	0.95		Ph	
2/16/18	11:14:00	F5	1388	2	19.39	6.14	2.39	21.13	13.62	23.67	10.32	12.6	14.84	13.76	1.57	1.02		ph	
3/2/18	10:36:00	F5	1389	1	24.86	7.67	3.09	25.26	16.87	30.7	13.18	15.12	16.73	15.15	1.67	1.12		Wh	
3/4/18	10:41:00	F5	1389	1	26.05	8.14	2.99	25.03	15.02	29.62	13.64	14.6	16.48	15.57	1.49	0.99		Gh	
3/3/18	10:56:00	F5	1389	1	25.57	7.95	2.77	25.18	17.16	29.64	12.99	13.78	15.87	14.98	1.72	1.09		Wh	
2/4/18	10:22:00	F5	1394	1	26.94	6.41	2.83	22.96	13.41	28.58	12.4	13.28	17.24	13.21	1.54	0.92		Wh	
12/5/17	10:25:00	F5	1394	1	27.22	7.4	3	24.26	17.19	30.2	12.27	14.06	17.16	13.36	1.62	0.99			
2/8/18	11:49:00	F5	1394	1	23.48	6.99	2.73	25.06	16.92	30.56	11.83	14.94	18	13.45	1.61	0.92		wh	
4/20/18	9:55:00	F5	1395	1	21.98	6.26	2.91	21.1	14.8	25.72	11.56	13.37	16.81	13.07	1.3	0.88		gh	
4/4/18	10:44:00	F5	1395	1	21.79	7.09	2.95	22.42	13.34	27.37	10.92	14.58	17.01	13.29	1.49	1.01		gh	
3/18/18	11:02:00	F5	1395	1	21.85	6.69	3.18	21.6	14.51	25.64	12.39	13.83	16.83	12.36	1.46	1.05		gh	
11/24/17	10:03:00	F5	1396	1	23.08	6.55	2.71	21.91	13.31	26.63	12.15	13.91	15.82	15.26	1.63	1			
12/11/17	10:17:00	F5	1396	1	22.17	7.34	2.79	22.86	14.44	25.54	12.44	13.91	15.74	14.85	1.64	1			
4/22/18	11:43:00	F5	1396	1	23.76	6.09	2.5	21.36	14.56	26.2	10.94	13.81	16.18	13.71	1.58	0.89		ph	
11/26/17	10:15:00	F5	1398	1	23.4	7.52	2.49	23.91	14.26	27.73	10.74	15.32	18.21	15.64	1.36	1.06			
12/3/17	10:18:00	F5	1398	1	24.61	7.13	2.7	24.22	15.53	28.71	11.09	16.62	18.99	16.86	1.68	1.15			
11/13/17	11:59:00	F5	1398	1	24.92	8.66	3.02	26.09	15.25	28.6	11.44	15.41	18.11	15.95	1.93	0.99			
3/6/18	10:08:00	F5	1399	1	22.87	7.2	2.46	20	14.16	24.67	10.98	13.16	15.45	11.48	1.43	0.94		gh	
12/11/17	10:14:00	F5	1399	1	22.36	6.95	2.41	20.77	12.06	24.53	11.43	13.03	15.49	13.4	1.76	0.95			
3/2/18	10:40:00	F5	1399	1	22.3	6.5	2.4	19.66	12.54	24.51	12.04	11.94	14.48	11.86	1.57	0.94		Gh	
3/13/18	10:13:00	F5	1401	1	25.4	8.24	2.95	23.73	14.72	29.07	12.13	15.37	18.9	16.02	1.56	1.04		ph	
11/16/17	10:38:00	F5	1401	1	25.68	7.68	2.75	27.4	15.65	30.83	12.85	16.45	20.08	17.24	2	1.01			
12/1/17	11:40:00	F5	1401	1	23.36	7.81	2.62	25.44	15.78	29.06	12.95	17.01	18.8	17.05	2.22	1.09			
3/2/18	11:12:00	F5	1408	1	25.08	6.58	2.71	22.45	14.57	26.9	11.06	12.45	15	12.63	1.42	1		ph	
3/18/18	11:12:00	F5	1408	1	23.64	5.62	2.4	22.59	15.4	26.53	11.67	13.14	15.3	11.63	1.55	0.98		ph	
11/16/17	11:39:00	F5	1408	1	22.17	7.2	2.72	22.69	13.39	26.49	10.79	13	15.4	12.84	1.67	0.91			
4/23/18	11:30:00	C	C	1	30.63	7.82	2.43	26.92	17.25	34.04	11.58	16.56	20.34	15.86	1.54	1.04		Ph	
4/27/18	11:41:00	C	C	1	30.52	8.15	2.74	26.37	18.64	33.21	11.38	16.67	20.17	16.16	1.58	0.98		ph	
4/26/18	12:00:00	C	C	1	32.14	7.68	2.54	27.71	18.86	34.61	11.88	17.18	21.35	15.11	1.44	1.09		ph	
3/30/18	9:33:00	F5	5	1	22.61	6.65	2.65	23.22	14.24	27.36	9.42	13.01	16.32	14.03	1.52	0.9		ph	
4/28/18	9:35:00	F5	5	1	22.91	6.49	2.53	23.64	14.71	27.64	11.2	13.58	16.59	14.38	1.43	0.95		Ph	
4/20/18	9:58:00	F5	5	1	21.45	7.94	2.87	23.67	16.35	28.4	10.25	13.1	16.31	14.43	1.29	0.94		ph	
4/4/18	10:48:00	F5	5	1	17.23	6.28	2.65	18.92	12.99	22.1	8.5	11.28	13.81	10.91	1.1	0.92		ph	np
4/12/18	9:40:00	F5	17	1	20.19	5.68	2.41	21.94	14.67	24.92	9.84	11.5	13.59	13.56	1.57	0.87		Pgh	
4/25/18	9:56:00	F5	17	1	22.83	6.51	2.33	24.23	15.25	29.05	10.02	12.85	15.01	14.55	1.52	0.89		pgh	
4/20/18	10:03:00	F5	17	1	19.01	6.09	2.24	21.22	13.87	24.76	10	11.42	14.52	13.37	1.41	0.86		ph	
4/22/18	11:46:00	F5	17	1	21.09	6.25	2.48	23.16	14.82	27.42	9.95	12.64	14.95	13.9	1.58	0.82		pgh	
4/27/18	9:44:00	F5	27	1	25.54	7.95	2.73	21.72	15.99	28.51	12.32	13.73	16.19	15.11	1.43	0.98		wh	
4/25/18	9:59:00	F5	27	1	25.69	7.46	2.74	22.31	15.46	28.75	11.29	13.89	16.64	15.08	1.45	1.11		wh	
3/18/18	11:16:00	F5	27	1	20.46	6.28	2.57	19.35	13.58	23.57	10.11	11.93	14.26	12.62	1.39	1.05		wh	np?
4/22/18	11:52:00	F5	27	1	24.19	7.16	2.82	20.52	14.31	26.76	12.59	13.17	15.84	14.98	1.3	0.97		wh	
3/26/18	9:54:00	F5	29	1	19.86	6.76	2.47	23.26	16.03	28.37	10.36	14	16.23	13.35	1.41	0.93		pgh	
4/25/18	10:03:00	F5	29	1	26.23	6.41	2.49	27.64	17.12	33.18	11.4	14.68	18.05	13.38	1.53	1		gh	
3/30/18	10:26:00	F5	29	1	23.46	6.55	2.56	27.29	16.54	31.88	10.54	14.06	17.58	14.07	1.45	1.09		gh	
3/18/18	11:20:00	F5	29	1	19.47	6.61	2.16	21.92	14.97	26.03	9.04	13.03	15.05	11.87	1.48	1.06		gh	
4/20/18	10:10:00	F5	42	1	28.27	6.56	2.9	23.47	14.68	28.8	12.28	16.28	18.31	17.34	1.39	0.97		ph	
11/14/17	10:41:00	F5	42	1	24.61	7.35	2.55	25.8	15.43	30.65	12.49	18.11	20.26	19.81	1.69	1.09			
1/30/18	11:13:00	F5	42	1	27.11	7.88	2.85	25.86	16.99	31.25	12.87	16.39	18.75	19.13	1.68	1.13		pgh	
1/14/18	11:26:00	F5	42	1	22.12	6.87	2.59	22.05	16.37	26.39	11.13	14.98	17.91	17.44	1.41	0.98		ph	
4/12/18	9:50:00	F5	44	1	24.74	6.73	2.88	24.26	16.18	30.5	11.74	14.89	17.2	16	1.54	0.93		Pgh	
4/25/18	10:07:00	F5	44	1	26.25	7.56	2.72	28.32	18.28	33.33	10.78	15.58	18.39	11.09	1.42	0.88		pgh	
4/20/18	10:14:00	F5	44	1	28.28	7.95	3.11	27.95	17.44	33.69	13.09	15.58	18.68	15.89	1.35	0.91		pgh	
4/22/18	11:55:00	F5	44	1	24.55	7.09	2.65	27.16	17.59	31.07	12.31	15.2	17.93	16.26	1.65	0.96		pgh	
1/31/18	9:38:00	F5	63	1	19.33	5.48	2.31	19.48	12.18	22.95	9.18	11.89	13.52	12.93	1.3	0.84		wh	
2/14/18	9:56:00	F5	63	1	21.3	5.64	2.56	23.75	15.67	25.92	10.1	13.57	15.93	12.39	1.41	0.86		wh	
11/14/17	10:45:00	F5	63	1	26.75	7.4	2.7	24.68	13.71	30.71	12.35	15.82	19.15	14.42	1.71	0.94			
2/21/18	10:57:00	F5	63	1	22.27	6.26	2.57	22.8	15.91	27.08	10.84	15.43	17.47	13.33	1.54	0.93		wh	
4/27/18	9:47:00	F5	65	1	22.73	6.63	2.42	21.5	15.19	27.02	9.98	13.35	16.46	13.42	1.29	0.83		wh	
5/7/18	10:49:00	F5	65	1	25.3	7.05	2.81	22.84	15.19	28.09	10.64	14.24	16.34	13.15	1.28	0.91		wh	
5/8/18	11:18:00	F5	65	1	26.21	6.91	2.5	25.74	16.98	31.19	11.99	15.39	18.69	16.16	1.51	1.05		wh	
5/9/18	11:19:00	F5	65	1	23.08	7.69	2.65	22.68	15.1	28.39	10.7	14.89	17.86	13.8	1.37	0.89		wh	
1/11/18	10:06:00	F5	67	1	25.04	6.79	2.35	23.99	17.01	29.63	10	14.3	17.92	19.07	1.54	0.94		pgh	
1/19/18	10:22:00	F5	67	1	20.78	5.83	2.22	22.01	14.79	25.95	9.78	12.81	14.9	14.11	1.37	0.96		ph	
1/18/18	10:33:00	F5	67	1	22.27	6.56	2.37	23.09	14.53	26.35	10.12	12.76	15.41	15.69	1.31	0.95		pgh	
1/14/18	11:41:00	F5	67	2	25.2	6.75	2.54	22.72	16.28	28.58	11.93	15.34	17.33	17.83	1.65	0.92		pgh	
3/30/18	9:40:00	F5	76	1	19.71	6.26	2.56	22.78	15.36	26.22	8.69	13.97	16.95	12.55	1.57	0.94		wh	np
3/26/18	10:01:00	F5	76	1	18.81	5.21	2.71	20.62	15.16	24.16	9.49	12.02	15.04	12.45	1.56	0.96		wh	np
4/4/18	10:55:00	F5	76	1	21.41	6.09	2.61	22.69	14.75	27.26	10.3	13.57	16.9	13.57	1.51	1.05		wh	
3/29/18	11:56:00	F5	76	1	20.6	6.22	2.66	22.32	14.59	26.64	9.86	13.21	16.22	13.02	1.63	0.95		wh	np
1/31/18	9:41:00	F5	82	1	18.63	5.92	2.23	20.48	15.55	23.65	9.17	12.33	14.58	12.91	1.4	1.12		ph	
1/11/18	10:10:00	F5	82	1	22.27	6.61	2.37	26.43	17.04	29.38	10.44	14.03	16.95	13.81	1.35	0.98		pgh	
2/11/18	10:15:00	F5	82	2	22.98	6.24	2.25	26.44	17.08	29.53	9.52	14.08	16.69	14.42	1.41	0.92		pgh	
1/14/18	11:23:00	F5	82	1	19.69	7.28	2.17	22.16	15.3	24.73	10.82	12.21	14.9	14.23	1.37	1.06		pgh	
10/30/17	9:48:00	F5	102	1	25.7	6.63	2.67	26.36	17.92	30.41	11.28	16.8	19.98	15.86	1.56	1.09			
1/31/18	9:57:00	F5	102	1	20.72	6.21	2.62	22.27	13.71	25.32	10.7	14.53	16.93	13.24	1.63	1.1		ph	
2/14/18	10:06:00	F5	102	1	23.7	6.46	2.47	25.28	16	27.63	11.89	15.7	18.6	14.17	1.73	1.03		ph	
2/11/18	10:11:00	F5	102	1	24.71	6.96	2.47	25.05	18.17	30.81	10.95	16.74	19.02	14.69	1.4	1.17		ph	
2/14/18	9:39:00	F5	104	1	20.53	5.56	2.46	22.01	15.13	25.15	9.46	11.44	13.52	11.54	1.33	0.97		gh	
2/16/18	9:44:00	F5	104	1	23.75	6.62	2.61	23.55	15.81	28.33	10.16	12.71	14.41	13.99	1.44	0.9		gh	np
1/3/18	9:48:00	F5	104	1	20.14	6.44	2.33	21.09	13.81	24.74	9.67	11.61	14.36	13.35	1.32	0.93	np		
2/23/18	11:00:00	F5	104	1	20.31	6.23	2.4	23.75	16.1	27.26	11.07	12.29	14.95	12.78	1.17	0.97		gh	
3/26/18	10:05:00	F5	118	2	20.36	5.4	2.69	19.56	13.55	24.41	10.24	13.32	14.39	14.19	1.45	1		gh	
11/18/17	10:25:00	F5	118	1	19.21	5.59	2.16	19.78	11.07	22.69	10.79	13.2	15.43	14.62	1.53	0.94			
3/30/18	10:30:00	F5	118	1	24.52	6.31	2.39	23.41	15.15	28.79	9.15	15.22	17.67	17.27	1.32	0.95		gh	
3/18/18	11:36:00	F5	118	1	23.27	6.54	2.68	21.42	14.62	26.99	10.61	12.84	15.62	15.31	1.36	1.01		ph	
1/3/18	9:58:00	F5	125	2	22.59	6.36	2.72	23.08	15.79	27.05	10.94	13.56	17.07	14.38	1.5	0.98			
1/31/18	10:20:00	F5	125	1	21.82	6.31	2.34	19.85	14.1	24.7	10.56	13.1	16	14.21	1.5	1.05		gh	
2/2/18	10:20:00	F5	125	1	24.15	6.93	2.55	24.17	15.82	28.38	10.61	13.79	16.58	14.44	1.29	0.96		gh	
2/4/18	10:25:00	F5	125	1	24.73	6.72	2.64	22	15.83	26.79	11.31	13.6	17.08	14.72	1.36	0.96		Gh	
2/28/18	9:42:00	F5	131	1	21.62	6.23	2.42	21.47	13.51	24.95	12.49	11.28	14.48	12.19	1.47	0.88		gh	
3/26/18	10:09:00	F5	131	2	23.1	6.74	2.54	21.48	12.89	26	9.46	12.51	15.61	11.47	1.39	0.75		gh	
11/14/17	10:50:00	F5	131	1	23.26	6.58	2.45	24.02	14.12	27.7	11.8	13.79	16.94	14.22	1.63	1.07			
3/18/18	11:43:00	F5	131	2	20.81	6.15	2.51	18.69	11.86	22.96	10.19	11.69	14.95	12.72	1.53	1.03		Gh	
1/3/18	10:08:00	F5	137	2	21.99	6.07	2.38	21.33	13.71	25.96	10.26	13.17	15.72	12.81	1.55	1.03			
1/31/18	10:26:00	F5	137	1	17.67	5.39	2.34	18.03	13.04	21.85	9.04	11.92	13.79	11.27	1.35	0.82		Gh	
2/4/18	10:29:00	F5	137	1	18.08	5.72	2.36	18.73	11.63	22.29	8.64	11.31	13.83	10.94	1.29	0.87		wh	
2/8/18	10:47:00	F5	137	1	18.98	5.67	2.21	20.44	14.33	23.56	7.93	12.93	15.02	11.86	1.39	0.83		gh	
2/28/18	9:31:00	F5	141	1	16.86	6.22	2.22	17.55	11.54	20.63	9.3	10.75	12.85	11.01	1.22	0.91		Ph	
2/14/18	10:36:00	F5	141	1	18.19	5.22	2.26	19.58	12.69	22.41	9.99	11.64	14.18	11.83	1.24	1.01		ph	
2/25/18	10:53:00	F5	141	1	20.94	5.86	2.61	18.34	12.7	23.07	10.9	12.05	14.15	12.39	1.53	0.92		ph	
2/23/18	11:11:00	F5	141	2	17.84	5.58	2.67	15.77	12	19.9	9.72	10.81	12.24	10.34	1.38	0.93		ph	
10/30/17	9:55:00	F5	152	1	24.77	8.32	2.81	25.45	17.16	30.36	11.72	15.57	19.03	16.27	1.6	1.03			
3/26/18	10:12:00	F5	152	1	22.38	5.86	2.34	21.41	16.22	27.15	11.52	12.81	16.26	15.4	1.59	0.98		wh	np
12/3/17	10:51:00	F5	152	1	25.47	7.17	2.58	27.32	18.15	30.74	10.93	15.5	18.34	16.79	1.73	0.98			
3/15/18	11:09:00	F5	152	1	21.82	6.5	2.73	21.5	13.41	25.98	11.07	13.35	16.08	15.86	1.6	0.95		wh	
4/12/18	9:57:00	F5	154	1	20.9	6.7	2.45	20.37	13.53	25.03	11.14	12.38	15.4	11.02	1.34	0.83		gh	
10/30/17	9:58:00	F5	154	1	20.12	7.53	2.87	22.01	15.42	25.45	11.18	13.9	17.11	12.56	1.6	1			
4/20/18	10:26:00	F5	154	1	18.53	6.65	2.48	19.53	14.45	23.83	10.19	13.45	15.84	11.74	1.26	0.83		Gh	
4/25/18	10:28:00	F5	154	1	23.61	6.98	2.95	22.12	16.93	28.47	12.7	14.38	16.65	12.61	1.44	0.85		Gh	
4/24/18	9:34:00	F5	156	1	22.43	7.44	2.31	21.64	13.55	25.93	11.49	13.29	14.24	15.89	1.55	0.92		Pgh	
4/27/18	9:51:00	F5	156	1	24.91	7.32	2.45	21.84	15.66	27.01	11.35	12.88	15.4	15.86	1.48	0.96		pgh	
