image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,Top_out_dia,Top_in_dia,Bottom_out_dia,Nec_H1,Nec_H2,Nec_H3,Nec_H4,Ov_H1,Ov_H2,Nec_H_avg,Ov_H_avg,Top_out_rad,Top_in_rad,Nec_thickness,Bottom_out_rad,Bottom_in_rad,Bottom_in_rad_A,Bottom_in_rad_B,Bottom_in_rad_C,Bottom_in_rad_D,FVol_A,FVol_B,FVol_C,FVol_C1,FVol_C2,FVol_C3,FVol_C4,CVol_A,CVol_B,Frustrum_Vol,Frustrum_Vol_A,Frustrum_Vol_B,Frustrum_Vol_C,Frustrum_Vol_D,Cylinder_Vol
1217,2.07,2.139,2.017,1.617,3.554,1.583,3.501,2.075,2.162,1.6,2.441,0.794,3.13,0.759,3.397,1.623,1.537,1.235,1.431,0.522,0.539,0.452,0.492,1.345,1.316,0.50125,1.3305,0.7685,0.6175,0.151,0.7155,0.5645,0.7155,0.64,0.67775,0.696625,0.524907772537,1.65239425,1.04854525,1.33506775,1.18610625,1.2591619375,1.29675857813,1.57472331761,0.209286,0.316965033539,0.166567146282,0.244758195441,0.206410697244,0.186675928359,0.32956754425
1218,2.18,1.977,2.186,1.71,3.443,1.693,3.397,1.971,2.296,1.681,2.429,0.87,3.101,0.829,3.333,1.646,1.257,1.037,1.217,0.267,0.296,0.325,0.278,1.107,1.142,0.2915,1.1245,0.6285,0.5185,0.11,0.6085,0.4985,0.6085,0.5535,0.581,0.59475,0.305258086174,1.14772675,0.77581675,0.95462175,0.86219425,0.90765175,0.9309476875,0.915774258521,0.12617,0.113528534829,0.0589468627306,0.0871611044904,0.0732848350382,0.0661735617413,0.115543238198
1219,2.157,2.081,2.093,1.606,3.397,1.583,3.351,2.058,2.191,1.571,2.412,0.719,3.084,0.69,3.304,1.577,1.304,1.113,1.194,0.475,0.51,0.481,0.475,1.362,1.368,0.48525,1.365,0.652,0.5565,0.0955,0.597,0.5015,0.597,0.54925,0.573125,0.5850625,0.508152611718,1.170757,0.84027925,0.99833175,0.9170254375,0.957108578125,0.977577660156,1.52445783515,0.11541175,0.167933131777,0.0876183411137,0.12893435616,0.108566003565,0.0981645860716,0.175940346556
1220,2.064,2.052,2.058,1.675,3.455,1.612,3.455,2.029,2.168,1.652,2.423,0.875,3.096,0.858,3.345,1.646,1.397,1.177,1.391,0.377,0.4,0.383,0.417,1.177,1.171,0.39425,1.174,0.6985,0.5885,0.11,0.6955,0.5855,0.6955,0.6405,0.668,0.68175,0.412857634559,1.45742925,1.03370925,1.23935425,1.13350675,1.18567425,1.2123251875,1.23857290368,0.14157,0.174936036915,0.0900339286565,0.133733877131,0.11219612648,0.101193083465,0.175344765974
1221,2.197,2.017,2.174,1.693,3.438,1.583,3.443,1.977,2.29,1.687,2.452,0.858,3.067,0.817,3.322,1.559,1.264,1.032,1.246,0.324,0.33,0.418,0.394,1.159,1.16,0.3665,1.1595,0.632,0.516,0.116,0.623,0.507,0.623,0.565,0.594,0.6085,0.383797902514,1.181289,0.784917,0.975853,0.877021,0.925596,0.95051425,1.15139370754,0.133168,0.152126742215,0.0788459059008,0.116777420202,0.0981344370874,0.0885708650031,0.153328797246
1222,2.307,2.0,2.191,1.675,3.368,1.588,3.339,1.965,2.307,1.635,2.522,0.87,3.072,0.817,3.275,1.565,1.177,0.968,1.032,0.325,0.365,0.4,0.377,1.13,1.148,0.36675,1.139,0.5885,0.484,0.1045,0.516,0.4115,0.516,0.46375,0.489875,0.5029375,0.384059701901,0.91625425,0.60275425,0.750256,0.6737750625,0.711333015625,0.730623878906,1.1521791057,0.11207625,0.120402716546,0.0637532384111,0.0931264844685,0.0787019881873,0.0712931449861,0.129131913496
1223,2.11,2.058,2.087,1.6,3.513,1.6,3.432,2.058,2.162,1.583,2.33,0.759,3.217,0.736,3.432,1.623,1.426,1.27,1.322,0.458,0.475,0.435,0.458,1.299,1.322,0.4565,1.3105,0.713,0.635,0.078,0.661,0.583,0.661,0.622,0.6415,0.65125,0.478045682121,1.416583,1.113319,1.259881,1.185079,1.22209975,1.2408953125,1.43413704636,0.105144,0.144974045743,0.0749107144798,0.110669487594,0.0929718779074,0.0839867404112,0.150790905603
1224,2.145,1.971,2.081,1.641,3.484,1.559,3.478,1.901,2.191,1.617,2.406,0.73,3.101,0.661,3.357,1.554,1.403,1.166,1.333,0.33,0.354,0.347,0.342,1.241,1.24,0.34325,1.2405,0.7015,0.583,0.1185,0.6665,0.548,0.6665,0.60725,0.636875,0.6516875,0.359450559448,1.40387425,0.959677,1.17268075,1.0626683125,1.11679689063,1.14451941016,1.07835167834,0.15221325,0.159666950018,0.0831026329158,0.122646665121,0.103190117432,0.0932252422774,0.164139413604
1225,2.081,2.214,1.977,1.699,3.536,1.617,3.478,2.099,2.145,1.675,2.522,0.841,3.13,0.823,3.403,1.617,1.559,1.258,1.397,0.515,0.539,0.482,0.482,1.373,1.276,0.5045,1.3245,0.7795,0.629,0.1505,0.6985,0.548,0.6985,0.62325,0.660875,0.6796875,0.528311164579,1.64000325,1.040637,1.32289975,1.1761058125,1.24808714063,1.28513953516,1.58493349374,0.21197925,0.316651881547,0.167529319377,0.245082195451,0.207053656161,0.187478462456,0.335973013302
1226,2.232,1.919,2.209,1.606,3.542,1.612,3.519,1.942,2.301,1.565,2.475,0.73,3.212,0.713,3.432,1.588,1.333,1.131,1.287,0.313,0.354,0.354,0.33,1.189,1.229,0.33775,1.209,0.6665,0.5655,0.101,0.6435,0.5425,0.6435,0.593,0.61825,0.630875,0.353690972917,1.28720725,0.92088025,1.09778175,1.00678075,1.0516436875,1.07455332812,1.06107291875,0.124432,0.129566553036,0.0669980893902,0.0991843216166,0.0833167056043,0.0752137725225,0.132031425426
1227,2.07,1.925,2.093,1.559,3.501,1.606,3.455,1.994,2.186,1.548,2.51,0.707,3.229,0.725,3.391,1.617,1.408,1.205,1.385,0.366,0.377,0.377,0.388,1.218,1.269,0.377,1.2435,0.704,0.6025,0.1015,0.6925,0.591,0.6925,0.64175,0.667125,0.6798125,0.394793476801,1.46269225,1.06836475,1.25979375,1.1615036875,1.21000482813,1.23473831641,1.1843804304,0.13260975,0.155677924723,0.0801030042527,0.118907279762,0.0997593458259,0.089994725994,0.157060392781
1228,2.139,1.942,2.099,1.652,3.368,1.617,3.397,1.948,2.203,1.629,2.412,0.806,3.142,0.788,3.31,1.588,1.269,1.107,1.258,0.29,0.313,0.36,0.331,1.136,1.16,0.3235,1.148,0.6345,0.5535,0.081,0.629,0.548,0.629,0.5885,0.60875,0.618875,0.338768407812,1.19733175,0.90998425,1.05015475,0.97842925,1.0138819375,1.03191582812,1.01630522344,0.096228,0.0973442550638,0.0498589179566,0.0741572513911,0.0621470008941,0.0560376884804,0.0977970190408
1229,2.058,2.214,1.971,1.704,3.513,1.629,3.53,2.104,2.116,1.658,2.446,0.742,3.125,0.736,3.397,1.664,1.542,1.281,1.472,0.51,0.556,0.44,0.475,1.472,1.368,0.49525,1.42,0.771,0.6405,0.1305,0.736,0.6055,0.736,0.67075,0.703375,0.7196875,0.51862458723,1.703593,1.16469325,1.42334425,1.2897611875,1.35548832812,1.38915019141,1.55587376169,0.18420075,0.279486660402,0.145343892291,0.214623352941,0.180535641764,0.163077771814,0.286593113809
1230,2.174,2.064,2.168,1.641,3.501,1.548,3.513,2.041,2.278,1.606,2.435,0.707,3.078,0.684,3.403,1.565,1.333,1.125,1.339,0.423,0.458,0.476,0.493,1.357,1.357,0.4625,1.357,0.6665,0.5625,0.104,0.6695,0.5655,0.6695,0.6175,0.6435,0.6565,0.484328867428,1.33867425,0.95429025,1.14123025,1.04505625,1.09246725,1.11667975,1.45298660229,0.127816,0.186168267378,0.0956278289005,0.142207673397,0.119245157463,0.10751834476,0.185714935558
1231,2.087,1.983,2.052,1.612,3.467,1.588,3.501,1.954,2.168,1.594,2.423,0.812,3.032,0.794,3.362,1.588,1.415,1.194,1.414,0.371,0.389,0.366,0.366,1.171,1.16,0.373,1.1655,0.7075,0.597,0.1105,0.707,0.5965,0.707,0.65175,0.679375,0.6931875,0.390604686596,1.50060775,1.06833175,1.278337,1.1702818125,1.22354626563,1.25075084766,1.17181405979,0.14414725,0.168849031503,0.0868199966433,0.129026859292,0.108221514272,0.0975952770339,0.16891377423
1232,2.145,1.983,2.081,1.612,3.461,1.583,3.414,1.93,2.197,1.577,2.435,0.8,3.049,0.765,3.339,1.559,1.38,1.142,1.269,0.371,0.406,0.371,0.347,1.183,1.165,0.37375,1.174,0.69,0.571,0.119,0.6345,0.5155,0.6345,0.575,0.60475,0.619625,0.39139008476,1.31649525,0.88613175,1.09093075,0.984991,1.0370758125,1.06378201562,1.17417025428,0.150059,0.168440006742,0.0882837087738,0.129747476506,0.109361997327,0.0989094542219,0.176194814187
1233,2.046,2.104,2.023,1.71,3.461,1.675,3.449,2.128,2.128,1.675,2.412,0.684,3.119,0.701,3.362,1.612,1.438,1.234,1.403,0.394,0.429,0.516,0.453,1.42,1.427,0.448,1.4235,0.719,0.617,0.102,0.7015,0.5995,0.7015,0.6505,0.676,0.68875,0.469144502936,1.51344175,1.10998075,1.30561675,1.20519775,1.254757,1.2800243125,1.40743350881,0.136272,0.189281510299,0.0974999563227,0.144610978163,0.121360528456,0.109506507693,0.191793779112
1234,2.139,2.052,2.075,1.635,3.467,1.583,3.403,2.041,2.232,1.612,2.348,0.87,3.148,0.823,3.328,1.588,1.392,1.096,1.264,0.417,0.44,0.453,0.458,1.182,1.218,0.442,1.2,0.696,0.548,0.148,0.632,0.484,0.632,0.558,0.595,0.6135,0.462861317629,1.323712,0.799792,1.046064,0.917452,0.980389,1.01288425,1.38858395289,0.184112,0.242502301532,0.128512519117,0.1880420389,0.158910936152,0.143870141921,0.255654968734
1235,2.133,2.093,2.0,1.757,3.548,1.641,3.449,2.075,2.197,1.664,2.417,0.823,3.09,0.8,3.403,1.635,1.548,1.206,1.316,0.336,0.429,0.44,0.434,1.27,1.275,0.40975,1.2725,0.774,0.603,0.171,0.658,0.487,0.658,0.5725,0.61525,0.636625,0.429089196603,1.541332,0.894439,1.193347,1.03658275,1.1131373125,1.15278526562,1.28726758981,0.235467,0.277574797658,0.14931660408,0.216582450168,0.183733714449,0.166721206096,0.303109037569
1236,2.151,2.116,2.064,1.704,3.484,1.623,3.443,2.07,2.203,1.635,2.412,0.8,3.107,0.788,3.374,1.594,1.42,1.171,1.292,0.412,0.481,0.476,0.447,1.316,1.282,0.454,1.299,0.71,0.5855,0.1245,0.646,0.5215,0.646,0.58375,0.614875,0.6304375,0.475427688243,1.380076,0.92011075,1.13835925,1.0253599375,1.08089082812,1.10938284766,1.42628306473,0.16128975,0.21868021548,0.114918835662,0.168641837577,0.142240914621,0.128695019642,0.230044838939
1237,2.139,2.128,2.058,1.704,3.478,1.617,3.472,2.07,2.174,1.675,2.417,0.765,3.113,0.742,3.38,1.6,1.42,1.206,1.333,0.424,0.453,0.47,0.453,1.363,1.328,0.45,1.3455,0.71,0.603,0.107,0.6665,0.5595,0.6665,0.613,0.63975,0.653125,0.471238898038,1.42153725,1.01402775,1.20973075,1.109017,1.1586583125,1.18401564062,1.41371669412,0.140491,0.19203432772,0.0998114616574,0.147271698225,0.123878780825,0.111929421462,0.198614472073
1238,2.232,1.948,2.128,1.646,3.42,1.548,3.403,1.919,2.249,1.588,2.441,0.73,3.119,0.713,3.351,1.559,1.292,1.102,1.171,0.302,0.36,0.36,0.371,1.218,1.206,0.34825,1.212,0.646,0.551,0.095,0.5855,0.4905,0.5855,0.538,0.56175,0.573625,0.364686547204,1.13835925,0.81445675,0.96902175,0.889483,0.9286883125,0.948714015625,1.09405964161,0.113715,0.118122884356,0.0617551081872,0.0907618202936,0.0764641702459,0.069161065718,0.124410992146
1239,2.052,2.22,1.971,1.791,3.571,1.699,3.519,2.174,2.116,1.675,2.417,0.904,3.13,0.852,3.449,1.681,1.6,1.333,1.467,0.429,0.545,0.493,0.475,1.316,1.322,0.4855,1.319,0.8,0.6665,0.1335,0.7335,0.6,0.7335,0.66675,0.700125,0.7168125,0.508414411106,1.76482225,1.20412225,1.47112225,1.3331666875,1.40103057812,1.43579794141,1.52524323332,0.19577775,0.285067960307,0.149321312542,0.219459908609,0.184956928622,0.167280700093,0.298608688422
1240,2.139,2.029,2.075,1.71,3.49,1.641,3.461,2.046,2.22,1.646,2.475,0.829,3.101,0.812,3.345,1.681,1.415,1.125,1.322,0.319,0.383,0.365,0.405,1.2,1.234,0.368,1.217,0.7075,0.5625,0.145,0.661,0.516,0.661,0.5885,0.62475,0.642875,0.38536869884,1.40513475,0.87291225,1.12513975,0.99376975,1.0581406875,1.09131170313,1.15610609652,0.18415,0.205101892319,0.107901308832,0.158527194798,0.133720650371,0.12093757924,0.212896937674
1241,2.116,2.157,2.087,1.71,3.455,1.606,3.478,2.041,2.209,1.675,2.412,0.875,3.061,0.858,3.368,1.606,1.368,1.159,1.362,0.447,0.482,0.435,0.435,1.282,1.183,0.44975,1.2325,0.684,0.5795,0.1045,0.681,0.5765,0.681,0.62875,0.654875,0.6679375,0.470977098651,1.397421,1.00225425,1.19422075,1.0955074375,1.14418157813,1.16903053516,1.41293129595,0.13203575,0.186114489398,0.0957026641901,0.14219437371,0.119269968179,0.107566678492,0.186557443359
1242,2.064,2.162,2.035,1.664,3.432,1.612,3.42,2.116,2.186,1.583,2.441,0.8,3.119,0.759,3.322,1.606,1.397,1.136,1.356,0.498,0.579,0.51,0.504,1.362,1.357,0.52275,1.3595,0.6985,0.568,0.1305,0.678,0.5475,0.678,0.61275,0.645375,0.6616875,0.547422519888,1.42116925,0.93336025,1.167412,1.0461285625,1.10570589063,1.13629284766,1.64226755966,0.16527825,0.267037632004,0.138912433235,0.205305718212,0.172691747121,0.155947758028,0.271431108293
1243,2.272,1.948,2.168,1.652,3.362,1.6,3.333,1.896,2.272,1.617,2.429,0.852,3.154,0.812,3.275,1.571,1.194,1.003,1.061,0.296,0.331,0.325,0.296,1.096,1.084,0.312,1.09,0.597,0.5015,0.0955,0.5305,0.435,0.5305,0.48275,0.506625,0.5185625,0.326725635973,0.95454775,0.65887975,0.79897825,0.7266489375,0.762243578125,0.780468410156,0.98017690792,0.10490675,0.096602315337,0.0508285438256,0.0744603844516,0.0628307028562,0.0568761830203,0.102827173835
1244,2.209,2.041,2.162,1.687,3.403,1.594,3.351,2.0,2.278,1.681,2.441,0.945,3.096,0.922,3.299,1.583,1.241,1.021,1.142,0.354,0.36,0.417,0.406,1.096,1.078,0.38425,1.087,0.6205,0.5105,0.11,0.571,0.461,0.571,0.516,0.5435,0.55725,0.402385659047,1.06536675,0.70847175,0.87814675,0.79028425,0.83345925,0.8556139375,1.20715697714,0.12441,0.143609429786,0.0753346430868,0.110689253055,0.0933162522255,0.0844015236948,0.150182399526
1245,2.11,1.971,2.07,1.646,3.455,1.606,3.438,1.948,2.174,1.612,2.423,0.783,3.055,0.765,3.351,1.6,1.385,1.177,1.328,0.325,0.359,0.348,0.342,1.188,1.183,0.3435,1.1855,0.6925,0.5885,0.104,0.664,0.56,0.664,0.612,0.638,0.651,0.359712358836,1.38027225,0.98949225,1.17799225,1.08103825,1.12883925,1.15324675,1.07913707651,0.133224,0.140568395586,0.0727626159454,0.107638167984,0.0904435575192,0.0816638781209,0.143766957881
1246,2.139,2.122,2.058,1.681,3.565,1.571,3.507,2.046,2.18,1.594,2.458,0.672,3.188,0.643,3.467,1.542,1.507,1.287,1.368,0.441,0.528,0.504,0.475,1.45,1.403,0.487,1.4265,0.7535,0.6435,0.11,0.684,0.574,0.684,0.629,0.6565,0.67025,0.509985207433,1.55101225,1.11293725,1.32210225,1.21449475,1.26754225,1.2946331875,1.5299556223,0.15367,0.223411769746,0.116740713833,0.171618947042,0.144565506751,0.13074952937,0.235108280479
1247,2.11,1.936,2.064,1.641,3.501,1.594,3.478,1.867,2.186,1.612,2.493,0.736,3.194,0.73,3.409,1.571,1.437,1.223,1.368,0.295,0.324,0.296,0.273,1.2,1.137,0.297,1.1685,0.7185,0.6115,0.107,0.684,0.577,0.684,0.6305,0.65725,0.670625,0.311017672705,1.47555225,1.05969675,1.26005425,1.15701325,1.2078181875,1.23375732813,0.933053018116,0.14231,0.129338409792,0.0670236864327,0.0990712584459,0.0832700250227,0.0752024938735,0.132782775008
1248,2.145,2.104,2.035,1.617,3.542,1.577,3.507,2.11,2.151,1.6,2.446,0.719,3.223,0.684,3.455,1.536,1.507,1.304,1.362,0.487,0.504,0.574,0.533,1.385,1.426,0.5245,1.4055,0.7535,0.652,0.1015,0.681,0.5795,0.681,0.63025,0.655625,0.6683125,0.549255115603,1.54465675,1.13875825,1.332877,1.2332420625,1.28241564063,1.30748534766,1.64776534681,0.14265825,0.22294182754,0.116321111069,0.171046110183,0.144037270846,0.130267606012,0.235067320786
1249,2.209,1.965,2.186,1.623,3.42,1.571,3.374,2.017,2.319,1.577,2.522,0.713,3.125,0.684,3.304,1.588,1.234,0.985,1.165,0.342,0.388,0.429,0.446,1.252,1.333,0.40125,1.2925,0.617,0.4925,0.1245,0.5825,0.458,0.5825,0.52025,0.551375,0.5669375,0.420188017418,1.07939775,0.67788525,0.86874375,0.7694394375,0.818122828125,0.843191097656,1.26056405225,0.13813275,0.168710741343,0.0885142866211,0.130240768811,0.109784591424,0.0992512049492,0.174125179089
1250,2.278,2.006,2.174,1.623,3.438,1.559,3.391,1.965,2.296,1.617,2.452,0.846,3.078,0.817,3.345,1.559,1.264,1.049,1.113,0.383,0.389,0.406,0.406,1.16,1.148,0.396,1.154,0.632,0.5245,0.1075,0.5565,0.449,0.5565,0.50275,0.529625,0.5430625,0.414690230274,1.06082425,0.71220175,0.87667675,0.7915501875,0.833391203125,0.854853410156,1.24407069082,0.12432375,0.144570344804,0.0763641691794,0.111665322985,0.0943142625805,0.0854140950045,0.154667533548
1251,2.081,2.075,2.012,1.699,3.53,1.6,3.53,2.023,2.145,1.67,2.487,0.701,3.084,0.655,3.426,1.594,1.518,1.281,1.449,0.376,0.405,0.429,0.423,1.374,1.368,0.40825,1.371,0.759,0.6405,0.1185,0.7245,0.606,0.7245,0.66525,0.694875,0.7096875,0.427518400276,1.65087675,1.16561925,1.39918275,1.2788904375,1.33815895312,1.36845144141,1.28255520083,0.16584075,0.207456510122,0.107603816239,0.159030993245,0.133692612258,0.120742016127,0.212699916422
1252,2.145,2.104,2.0,1.658,3.536,1.652,3.478,2.052,2.099,1.623,2.342,0.667,3.107,0.626,3.409,1.594,1.536,1.31,1.333,0.446,0.481,0.458,0.4,1.437,1.426,0.44625,1.4315,0.768,0.655,0.113,0.6665,0.5535,0.6665,0.61,0.63825,0.652375,0.467311907221,1.54591825,1.09792975,1.30980475,1.200675,1.2544418125,1.28192376562,1.40193572166,0.160799,0.209350360348,0.110338650006,0.161336281613,0.136210409918,0.123367765989,0.225429862108
1253,2.214,2.006,2.151,1.646,3.438,1.606,3.438,1.965,2.226,1.623,2.441,0.73,3.183,0.684,3.351,1.612,1.287,1.125,1.224,0.36,0.383,0.353,0.359,1.276,1.281,0.36375,1.2785,0.6435,0.5625,0.081,0.612,0.531,0.612,0.5715,0.59175,0.601875,0.380918109248,1.18245825,0.89705475,1.03520025,0.96448725,0.9994336875,1.01721445313,1.14275432774,0.097686,0.108715361593,0.0560932389316,0.0830291011908,0.0697173702934,0.0629443546705,0.11163109926
1254,2.191,2.006,2.104,1.704,3.49,1.623,3.467,1.942,2.197,1.652,2.406,0.812,3.096,0.748,3.403,1.594,1.386,1.206,1.276,0.302,0.354,0.348,0.319,1.194,1.194,0.33075,1.194,0.693,0.603,0.09,0.638,0.548,0.638,0.593,0.6155,0.62675,0.346360590058,1.329427,0.994357,1.155367,1.072837,1.11359575,1.1343548125,1.03908177017,0.11664,0.116055042911,0.0602875243055,0.0888726638031,0.074755439103,0.0675653179665,0.121198497673
1255,2.168,1.942,2.104,1.693,3.478,1.606,3.467,1.925,2.186,1.658,2.394,0.794,3.072,0.754,3.397,1.571,1.374,1.211,1.299,0.249,0.284,0.354,0.319,1.148,1.171,0.3015,1.1595,0.687,0.6055,0.0815,0.6495,0.568,0.6495,0.60875,0.629125,0.6393125,0.315730061686,1.34002575,1.03317825,1.18175275,1.1058049375,1.14336370312,1.16245444141,0.947190185057,0.10533875,0.0968809801031,0.0499715440532,0.0739505515787,0.0620921201911,0.0560646002159,0.0997758301062
1256,2.162,1.942,2.128,1.606,3.449,1.519,3.386,1.901,2.238,1.6,2.516,0.678,3.107,0.649,3.357,1.53,1.321,1.119,1.224,0.336,0.342,0.371,0.382,1.264,1.252,0.35775,1.258,0.6605,0.5595,0.101,0.612,0.511,0.612,0.5615,0.58675,0.599375,0.374634923941,1.21503025,0.86006575,1.02999825,0.94248175,0.9856024375,1.00764095312,1.12390477182,0.12322,0.132982098459,0.0693194492466,0.102106186568,0.0859516710858,0.0776952734609,0.138487545984
1257,2.116,2.186,2.087,1.739,3.583,1.617,3.594,2.099,2.214,1.693,2.493,0.846,3.235,0.817,3.496,1.646,1.496,1.282,1.478,0.447,0.493,0.453,0.482,1.34,1.282,0.46875,1.311,0.748,0.641,0.107,0.739,0.632,0.739,0.6855,0.71225,0.725625,0.490873852123,1.658397,1.215417,1.430701,1.32019675,1.3747333125,1.40253826563,1.47262155637,0.148623,0.217447299014,0.111770012633,0.166013659507,0.139243086991,0.125594362542,0.218865433572
1258,2.133,1.977,2.046,1.594,3.478,1.6,3.443,1.959,2.214,1.559,2.429,0.748,3.13,0.742,3.38,1.583,1.432,1.166,1.31,0.383,0.418,0.376,0.359,1.229,1.217,0.384,1.223,0.716,0.583,0.133,0.655,0.522,0.655,0.5885,0.62175,0.638375,0.402123859659,1.410661,0.916699,1.150779,1.02931675,1.0889423125,1.11958426562,1.20637157898,0.172767,0.198633905965,0.104504752896,0.153347621669,0.129370760342,0.117048899884,0.208421198585
1259,2.261,1.983,2.203,1.652,3.351,1.623,3.304,1.925,2.296,1.646,2.504,0.87,3.009,0.852,3.281,1.6,1.148,0.985,1.043,0.331,0.337,0.325,0.302,1.113,1.073,0.32375,1.093,0.574,0.4925,0.0815,0.5215,0.44,0.5215,0.48075,0.501125,0.5113125,0.3390302072,0.90077925,0.65285625,0.77135725,0.7104461875,0.740486578125,0.755818128906,1.0170906216,0.08691975,0.0840533860596,0.0438779674762,0.0645286576164,0.0543440577584,0.0491461989203,0.0884052625568
1260,2.081,2.313,1.988,1.635,3.496,1.6,3.548,2.214,2.151,1.687,2.394,0.875,3.09,0.829,3.362,1.594,1.508,1.211,1.467,0.678,0.626,0.62,0.614,1.438,1.385,0.6345,1.4115,0.754,0.6055,0.1485,0.7335,0.585,0.7335,0.65925,0.696375,0.7149375,0.664446846234,1.65959725,1.06307275,1.34878675,1.2004166875,1.27322345313,1.31066053516,1.9933405387,0.20188575,0.396358822726,0.206517056501,0.305101076605,0.256724850801,0.231849899713,0.402427049661
1261,2.209,2.023,2.151,1.646,3.501,1.548,3.472,1.965,2.243,1.635,2.493,0.701,3.159,0.643,3.391,1.53,1.35,1.148,1.263,0.377,0.388,0.435,0.417,1.322,1.322,0.40425,1.322,0.675,0.574,0.101,0.6315,0.5305,0.6315,0.581,0.60625,0.618875,0.423329610071,1.28067975,0.91541325,1.09074925,1.000531,1.0450025625,1.06771651562,1.26998883021,0.126149,0.154628125017,0.0804032045056,0.118595261099,0.0997691318871,0.0901536429675,0.160207820943
1262,2.22,2.023,2.116,1.664,3.426,1.606,3.438,1.965,2.226,1.641,2.458,0.794,3.084,0.8,3.316,1.559,1.31,1.09,1.218,0.359,0.382,0.406,0.359,1.229,1.165,0.3765,1.197,0.655,0.545,0.11,0.609,0.499,0.609,0.554,0.5815,0.59525,0.394269878026,1.198801,0.817981,0.999811,0.905871,0.95208475,0.9757588125,1.18280963408,0.132,0.15014585495,0.0784557630283,0.11549347537,0.0972727857944,0.0879388160602,0.156130871698
1263,2.191,2.093,2.186,1.71,3.635,1.565,3.612,2.087,2.284,1.635,2.545,0.765,3.235,0.748,3.525,1.594,1.449,1.241,1.421,0.383,0.458,0.493,0.522,1.328,1.339,0.464,1.3335,0.7245,0.6205,0.104,0.7105,0.6065,0.7105,0.6585,0.6845,0.6975,0.485899663755,1.54446775,1.12919575,1.33069575,1.22724175,1.27829275,1.30432525,1.45769899127,0.13988,0.201780525167,0.10387174292,0.154140006734,0.129334343,0.116685160003,0.203902934898
1264,2.191,2.116,2.157,1.67,3.426,1.594,3.403,2.116,2.226,1.612,2.458,0.939,3.072,0.904,3.293,1.617,1.269,1.067,1.212,0.446,0.504,0.499,0.522,1.177,1.212,0.49275,1.1945,0.6345,0.5335,0.101,0.606,0.505,0.606,0.5555,0.58075,0.593375,0.516006593352,1.15433325,0.80906475,0.97515925,0.88956175,0.9317229375,0.953281703125,1.54801978006,0.117968,0.178160822477,0.0924549653573,0.136623839732,0.114868388998,0.103743923791,0.182616797414
1265,2.249,2.052,2.133,1.629,3.472,1.565,3.449,2.0,2.272,1.641,2.522,0.904,3.113,0.875,3.357,1.548,1.339,1.085,1.2,0.423,0.411,0.452,0.435,1.148,1.125,0.43025,1.1365,0.6695,0.5425,0.127,0.6,0.473,0.6,0.5365,0.56825,0.584125,0.450556746402,1.20993025,0.77463775,0.97980625,0.87318975,0.9254899375,0.952396078125,1.35167023921,0.153924,0.196123972533,0.103683920709,0.151720704062,0.128156501746,0.116033758567,0.2080544899
1266,2.232,1.896,2.139,1.606,3.345,1.577,3.287,1.884,2.226,1.565,2.429,0.719,3.055,0.701,3.27,1.559,1.206,1.044,1.055,0.29,0.331,0.325,0.307,1.177,1.183,0.31325,1.18,0.603,0.522,0.081,0.5275,0.4465,0.5275,0.487,0.50725,0.517375,0.328034632912,0.95994775,0.70491925,0.82609525,0.763867,0.7945710625,0.810230640625,0.984103898737,0.091125,0.0836581803797,0.0439082557019,0.0643212768474,0.0542492809763,0.0491123970145,0.0896764677724
1267,2.29,2.099,2.191,1.664,3.426,1.629,3.443,2.093,2.325,1.652,2.493,0.916,3.13,0.858,3.339,1.623,1.235,1.014,1.153,0.435,0.447,0.47,0.464,1.183,1.235,0.454,1.209,0.6175,0.507,0.1105,0.5765,0.466,0.5765,0.52125,0.548875,0.5626875,0.475427688243,1.06964725,0.710467,0.88168675,0.7930243125,0.836592390625,0.858948785156,1.42628306473,0.12425725,0.17076423592,0.089361625996,0.131514203691,0.110800733027,0.100171884057,0.177226011345
1268,2.29,1.878,2.22,1.606,3.403,1.588,3.345,1.878,2.284,1.559,2.522,0.748,3.125,0.719,3.322,1.583,1.183,1.038,1.055,0.272,0.319,0.295,0.29,1.13,1.159,0.294,1.1445,0.5915,0.519,0.0725,0.5275,0.455,0.5275,0.49125,0.509375,0.5184375,0.307876080052,0.94014475,0.712531,0.82138975,0.7656463125,0.793189515625,0.807207503906,0.923628240155,0.08051125,0.0700768291159,0.0365618238866,0.0537238949127,0.0452440015025,0.0409281982202,0.0743624641502
1269,2.325,1.913,2.197,1.588,3.507,1.583,3.42,1.913,2.284,1.565,2.533,0.777,3.159,0.759,3.414,1.554,1.31,1.13,1.095,0.325,0.348,0.359,0.33,1.136,1.154,0.3405,1.145,0.655,0.565,0.09,0.5475,0.4575,0.5475,0.5025,0.525,0.53625,0.356570766182,1.08739375,0.78701875,0.92831875,0.85564375,0.891475,0.9097703125,1.06971229855,0.1098,0.107104943892,0.0567214946305,0.0826352750628,0.069858898797,0.0633353252013,0.11745441038
